,ret_1,ret_2,ret_4,ret_8,ret_16,ret_32,ret_96,ret_192,ret_480,ret_z_16,ret_z_96,ret_z_480,ret_skew_32,ret_skew_96,ret_kurt_96,ret_autocorr1_96,var_ratio_4_96,body_atr,range_atr,upwick_frac,dnwick_frac,close_pos,body_frac,gap_atr,up_frac_3,up_frac_8,up_frac_20,close_streak,engulf,inside_bar,outside_bar,ema8_dist,ema8_slope,ema20_dist,ema20_slope,ema50_dist,ema50_slope,ema100_dist,ema100_slope,ema200_dist,ema200_slope,sma20_dist,ema_ribbon,adx14,di_diff,aroon_up,aroon_dn,lr_slope_20,lr_r2_20,lr_slope_96,lr_r2_96,rsi7,rsi14,rsi28,macd_n,macd_hist_n,macd_hist_slope,stoch_k,stoch_d,willr14,cci20,div_rsi,rsi14_z96,atr14_p,atr96_p,atr_ratio,atr14_rank_1y,bb_pos,bb_width,kc_pos,squeeze,donch_pos_20,donch_width_20,donch_pos_96,donch_width_96,rv_1,rv_8,rv_z_96,rv_rank_1y,vol_expansion,vol_of_vol,park_20,compression_20,n_m1,absret_z,m1_imb,m1_imb_8,m1_imb_32,efficiency_1,efficiency_8,range_sum_z,dist_swing_high,dist_swing_low,hh,ll,structure,bos_up,bos_dn,last_bos_dir,choch,bars_since_bos,sweep_high,sweep_low,sweep_high_8,sweep_low_8,fvg_bull,fvg_bear,fvg_bull_32,fvg_bear_32,dist_fvg_bull,dist_fvg_bear,dist_ob_bull,dist_ob_bear,dist_day_open,dist_day_high,dist_day_low,day_range_atr,pos_in_day_range,dist_pdh,dist_pdl,dist_pdc,above_pdh,below_pdl,dist_pp,dist_r1,dist_s1,dist_week_open,dist_pwh,dist_pwl,dist_month_open,dist_pmh,dist_pml,dist_r10,dist_r50,dist_vwap_day,dist_vwap_96,hour_sin,hour_cos,hour_est,dow,day_of_month,month,bar_of_day,sess_tokyo,sess_london,sess_ny,sess_overlap,mins_since_ny_open,mins_to_ny_close,is_ny_open_hour,is_london_open_hour,is_830_window,is_1000_window,is_1400_window,is_friday_pm,is_sunday_open,bar_gap_min,after_gap,weekend_gap_atr,is_fomc_day,hrs_to_fomc,is_nfp_day,hrs_to_nfp,days_to_event,days_since_event,ret_1_l1,ret_1_l2,body_atr_l1,body_atr_l2,close_pos_l1,close_pos_l2,rsi14_l1,rsi14_l2,bb_pos_l1,bb_pos_l2,m1_imb_l1,m1_imb_l2,stoch_k_l1,stoch_k_l2,macd_hist_n_l1,macd_hist_n_l2,vol_expansion_l1,vol_expansion_l2,efficiency_1_l1,efficiency_1_l2,range_atr_l1,range_atr_l2,gap_atr_l1,gap_atr_l2,sweep_high_l1,sweep_high_l2,sweep_low_l1,sweep_low_l2,bos_up_l1,bos_up_l2,bos_dn_l1,bos_dn_l2,dist_vwap_day_l1,dist_vwap_day_l2,adx14_l1,adx14_l2,di_diff_l1,di_diff_l2,absret_z_l1,absret_z_l2
ret_1,1.0,0.6129341801281326,0.4001130895483806,0.26990502575021585,0.18084307542664474,0.12697491011670936,0.06618244309335419,0.048523541999485664,0.03146955898961313,0.9271719734450883,0.9743386599866544,0.9875721164443945,0.01764038004632189,0.0054094284358438055,-0.0035899758078045216,-0.003941476125335826,-0.0018643939423896706,0.9687468777260595,-0.0039650847568609565,0.10753063651698426,-0.12154651518286139,0.7484497907341405,0.012038135299327294,0.07816782862753774,0.47362223445316054,0.28290838036104554,0.1736876688899281,0.7770958967228548,0.3738367392645648,-0.005903117033437867,0.0056235876213993966,0.535547592162219,0.11769581616333182,0.34297264804853583,0.056868447813082694,0.20552802922581045,0.02487823790012479,0.13482484793371483,0.0134795067187548,0.0893920095424273,0.008059253049268677,0.30521114469831157,0.020095171522064217,-0.0026922282164674118,0.15671577146498333,0.042932261483903174,-0.03479294132891666,0.016708524765670855,-0.0021241227342374464,-0.0007964864288925881,-0.0041059610138567985,0.42489890787654516,0.2916974128418894,0.19500631281533787,0.027728457642795253,0.12281730717796313,0.22392221363939188,0.4104097851591431,0.10911629962340694,0.4104097851591431,0.24332012902702824,-0.001114382972126008,0.30801465921284565,0.008493357217789512,0.004458082555063843,0.007005401215070824,0.010281562235276423,0.3599386304249569,0.008303062788554107,0.34297264804853583,-0.0003386858233455084,0.3528147447489286,0.0018181306006916453,0.15844654086833856,-0.006319095210976218,-0.0009188671765469388,0.0062747894355583795,0.0018873254923194624,0.0064056277919463354,0.004395741741628125,-0.0017125419529933064,0.007269750473173652,0.005501922743131846,-0.0023623000708392914,-0.006345380244894981,0.6353540612181446,0.20238434291495827,0.09352712433775504,0.016763061047494074,0.0045482506615145395,-0.00937857184103348,-0.28999459590651017,0.2809729139703486,-0.006265490605619319,0.00920653809180203,-0.010216190352807427,0.269448940226448,-0.26810094325588296,0.06716112463630533,8.664897419577864e-05,-0.003939407583515457,-0.060334025752913016,0.064332480485835,-0.022707538690462596,0.019187315665617717,0.14058999972959094,-0.1404871261787909,0.006135116605191782,0.0019914495705996346,0.3317720876984701,-0.3178822231982537,0.16099500495367167,-0.16333029373257008,0.13655618337731582,-0.24407704626896934,0.2209533217656289,-0.0016609817327407938,0.30839561923174286,-0.0832501407509385,0.07133482138237623,0.13423259003434937,0.0690016655523807,-0.057162812194725646,0.09922706998253594,-0.10800101899648794,0.09176011008587376,0.04347454764790038,-0.03515938434566652,0.029212513877389847,0.025240192190451306,-0.02446798486702834,0.01562563371285668,-0.006912586567046069,-0.0005413443550157304,0.21246236230246812,0.11916809999156547,-0.017430596310893352,-0.0034182471282767886,0.012155848521778898,0.006461001303082385,-0.002693051589786656,0.0009882376821025666,0.0006914950566208185,0.0019346862904240359,-0.015264868267715587,0.004563688134029507,0.0013071702903488123,-0.01692092297801353,0.002579170450404494,0.00024929980975246736,-0.009203263216179449,0.0008571213452411079,0.008585073245365943,-0.0009589900238991341,0.011754565904137511,0.00800264840003971,0.018056118031346463,0.017973640374834305,0.018122997669230343,-0.0006214930839649228,0.0005557405308081301,8.344868574269304e-05,-0.0002112369542041746,0.0024154043941965945,0.0009078529347750969,-0.058749134971472265,-0.024455088745816134,-0.05745264697342905,-0.02412375989748829,-0.046199997105141395,-0.01878690795089317,-0.0600291846084848,-0.04077794936557303,-0.06336668224056433,-0.041954651718141216,-0.04281533776087563,-0.009306380486846568,-0.06672674294966918,-0.04266665911123292,-0.040399170989281065,-0.028829847208506305,0.004784180420346624,0.002528583291666325,0.007600806740305604,-0.0015970000538328014,-5.2045674392980425e-05,-0.0032778275301629674,-0.0038435107380031964,0.003368456694609399,-0.010803115082563337,-0.0017673025209065795,-0.0009339782476616167,0.004254847311677838,-0.015885972526721897,-0.015364842089902245,0.019293440099916532,0.009921496780888316,-0.041346506418902654,-0.028057021113558664,-0.002279819647705665,-0.0024429383652268422,-0.050777289361829715,-0.03783581329346129,0.002176301452144159,0.002407074812122971
ret_2,0.6129341801281326,1.0,0.6137248361470101,0.4023067479379404,0.27102190216450467,0.18928956258314533,0.09844079310825672,0.06998613248175065,0.04619482263276843,0.5586413308136815,0.6009840673714303,0.6093922604106534,0.05630984600899775,0.020563454718740656,-0.00719260088743806,-0.003770782558935166,2.443381659780495e-05,0.6082174731050042,-0.034416773474140704,0.08514067259097191,-0.09360110440664066,0.4497807120077495,0.00746262867196917,0.05522701861166722,0.5921644857124997,0.3479527306111552,0.211315325843283,0.690414917518142,0.21248634930726334,-0.0014229939852342956,0.0003357678388773083,0.7029860782602437,0.27713017905371873,0.4807970645463621,0.1593713448456874,0.29693636250205374,0.0855535312949717,0.19659864010042072,0.052298441664900136,0.13063169864606386,0.0330228743522381,0.4381454494043178,0.052613824688133026,-0.0014805436678524677,0.3108323255661009,0.09571068495745207,-0.08113726044977482,0.06521042207540982,7.31841568793018e-05,0.0038049641720792455,-0.0019503436935288947,0.5796457035218693,0.4140631341752672,0.28327042832608224,0.08170936780139343,0.25565110599586827,0.4556825315477169,0.5374238707718899,0.2646919456679238,0.5374238707718899,0.44270019142625533,0.0028817013658427107,0.43422533416804876,0.007276743416026428,0.006083906423887033,0.0018717891985432498,0.00873310341700807,0.5041441373016013,0.010215579130093886,0.4807970645463621,-0.0028892310030140824,0.4712951378129876,0.0063197596159609735,0.2238065276080084,-0.0018229333588006263,-0.019870507096738807,0.0024596710641771585,-0.0057975172411178656,0.0072442680753544795,-0.002154697811245215,-0.004229451116518712,0.006377744442880402,0.00544474971902268,-0.009293921801456126,-0.031052957023474204,0.3821001702134162,0.27528180584303025,0.1277513566752852,0.01055865750825561,0.010258937386269724,-0.03166111938283131,-0.42225487591847655,0.4132163362855985,-0.010298539522294245,0.017106111544200487,-0.018056961868254506,0.24241678006421605,-0.24204294131858597,0.13307238273963748,0.0010767558370919153,-0.008358431127147514,0.03982682587217245,-0.03668476658232219,-0.0025625747953825287,-0.0016815763990218134,0.43198893629224683,-0.42352060787266727,0.06282356797152844,-0.05180906182527406,0.47008626852376073,-0.4551921961780622,0.2375674795206223,-0.2412482948328149,0.19869553023305625,-0.33013711522487693,0.3015256004536718,-0.00045846598231604835,0.4062814685491744,-0.11925515865263131,0.10669689533490545,0.19582187828654682,0.10144263003678339,-0.0880096144043119,0.14519426996630808,-0.15329474694499415,0.13707597260042026,0.06453074129672533,-0.04893787999751425,0.04448083778676277,0.039063274722133945,-0.033271371230338034,0.02646650690297308,-0.0068415763872601305,0.0012859092014569726,0.3025415390264683,0.17547558887580764,-0.02445614364509741,-0.00020338045539799727,0.01734075657645852,0.00776129356807921,-0.0032980904553568777,-0.0006848005905679177,-0.0010814401722024519,0.0054058300167820475,-0.022243594589479925,0.002631457464039621,-0.001356609024408396,-0.02111779245799321,0.005357911349942634,0.0003342673108227341,-0.010893634750426675,-0.0023116540948466572,0.010016860330926655,-0.0014702144990152448,0.017348853248227207,0.010377098726788303,0.014550477987609074,0.01447700357453831,0.01785082303680941,-0.003828394765760995,0.0037708806338494164,-0.0011677150172189666,0.0009591469242880954,0.0070668521074568015,0.0010358938431454373,0.6612851643061404,-0.047895749783704186,0.6499628785166874,-0.047483261477951275,0.5001151410757888,-0.03950842318880927,0.1827439261848981,-0.06512329928284843,0.23113283142080385,-0.06704170451432198,0.4310384555102618,-0.029614872301082857,0.2610324971792491,-0.0704457065568298,0.07018457610625856,-0.04800166858555566,0.0024166558262636684,0.0014195414454317866,0.015032214719311278,0.0015011635090195932,-0.004817673108027828,-0.005768149157905372,0.05334465792319404,-0.000873314968885363,-0.05170047833225272,-0.006537915260242787,0.04634373709295717,-0.0014508880652851321,0.1995543173241969,-0.01563433337747026,-0.20250708357890898,0.020037289038301598,0.13611590195349157,-0.04441727821180793,-0.0002591852256530985,0.00025579888041708,0.09452860065356532,-0.057998677519932575,-0.0072980277181688485,-0.0012416734965281942
ret_4,0.4001130895483806,0.6137248361470101,1.0,0.6190162105574454,0.40889332650014587,0.2853582230606796,0.14949554400738999,0.10266991837549673,0.06589608427522174,0.32171777112045497,0.38664667080741155,0.3982727349116308,0.11625377096712344,0.04932130482873107,-0.01525780209016227,-0.005120737008079176,0.00020002735726807125,0.4025645419933233,-0.05771557839124771,0.07354526616701734,-0.08413720699798959,0.2763712301864797,0.00978466561319832,0.04035040335206808,0.5725097476070662,0.47241540326855824,0.28286185024008886,0.4593643807052606,0.11921888567831068,0.0009423322987968648,-0.0013656342567435029,0.8318849578820824,0.6512183887339837,0.64766210375919,0.4284901990626693,0.42175878038128933,0.256712451952521,0.28399909542458135,0.16648825607950374,0.1886000902272653,0.10747123916418459,0.6166622955524548,0.12625756303615643,-0.00606503099118273,0.48736222294818615,0.188323365879161,-0.16357019421104027,0.19121298053345837,-0.00034981841544531216,0.017576516725959578,-0.006230386898164317,0.7418648969061238,0.5702551762665227,0.40580686337317223,0.20617434308317006,0.49787680221644953,0.7357716497517129,0.6805469482209087,0.5633258164700563,0.6805469482209087,0.6501606490178027,0.002989185602813419,0.5879333150542361,0.005133390331332412,0.01063324442654086,-0.008949706404376397,0.006498283870555231,0.6735569830036884,0.014004040962495069,0.64766210375919,-0.007494085196578126,0.6092146023839166,0.01212972153146079,0.31325888025905885,0.003969739418207358,-0.03591216418699416,-0.0038429154715153868,-0.020099057774273274,0.011334630047737652,-0.017062763649175465,-0.0102405118957682,0.0047626271920868405,0.003150186562520045,-0.019012467991726047,-0.055978159137112786,0.23669540801826583,0.37187171991977147,0.1710220126215105,0.010470724660461627,0.02095234835327968,-0.05632060514600734,-0.5978659558143904,0.5869300573230631,-0.002838852101506503,0.011505789886981956,-0.009399141417169727,0.23999309311368267,-0.24164484071461473,0.2574912879504353,0.0005266555031153588,-0.009603876176955167,0.11899804647089429,-0.13076347707956074,0.05652019477870111,-0.06361653110744378,0.3721544676274831,-0.3641142567299955,0.16003944845034274,-0.14102026577199503,0.6284614155992407,-0.6131819182896625,0.3464960587145917,-0.35266111499679653,0.29185280545012005,-0.4369194173295841,0.401150056824737,0.0004329789522199615,0.520108047961254,-0.17312231594175692,0.1591415496399625,0.28846555648632216,0.1524416415830864,-0.1411530632673078,0.2137671812836174,-0.22113152497326127,0.20389498101316955,0.09185628618517315,-0.06392380624592862,0.06382563728186709,0.05179110639108795,-0.04072004814477882,0.03781757282965721,-0.004695695371121943,-0.0012016955936157412,0.42520106623009885,0.25713504692998473,-0.034604951886434324,0.0028642859415867975,0.023573144940066258,0.012207569236691168,-0.0038816906633990364,-0.003437781520937986,-0.005347513557341225,0.009047055245075722,-0.034699605616272534,0.0008150392446592556,-0.005095520815187294,-0.022799565223467877,0.012383024420294611,-0.01219795067382718,-0.010786966249579122,-0.000589599116743441,-0.0011344946360452195,-0.005185197427750507,0.019085983656497697,0.018695095374262383,0.013914502436965544,0.013822064054225308,0.021160845065042396,-0.006513953747883233,0.006422256098769929,-0.00045003542286547993,0.00021510957170663747,0.009799796651751801,0.0006455780330263638,0.39914086746081534,0.41881586699612383,0.4002151482661165,0.4154987806620069,0.283535296203092,0.3010256450857799,0.42064750152486674,0.2708015205132777,0.5048287786559115,0.3332438689734314,0.23703612186379733,0.26190595967874924,0.517726840876876,0.351837903501664,0.32784460768541046,0.17024064643623518,-0.0084704046644784,-0.004093257303300484,0.011170305183173003,0.009347784743882752,-0.043887386220073,-0.031232956544443503,0.03600223128972974,0.03956667333130607,0.07676320017371807,0.020772710294885918,-0.08224168487836175,-0.02521547810831017,0.21063833086202746,0.1752934915720866,-0.21355998156345096,-0.17573837700947728,0.314564114960689,0.20391707677636411,-0.004187109773684731,-0.0024025502200571086,0.34621870034277313,0.20248527635047076,-0.041157940657977815,-0.027564194617343617
ret_8,0.26990502575021585,0.4023067479379404,0.6190162105574454,1.0,0.6195721388521334,0.42893746036948344,0.22847995153757425,0.15829762645784898,0.09594551845030139,0.14170708552422276,0.2477805048802926,0.26659374086904697,0.2021850681675454,0.09912984458367056,-0.02206776243573947,-0.004524439774900495,0.001517835490357454,0.27322473032788813,-0.06046200489060626,0.06678704460911247,-0.07646486221881689,0.17067913381559083,0.008216745230099366,0.03398325050515523,0.35701414669934267,0.657081394902903,0.38498182258600055,0.2992545404985817,0.07305599633976816,0.0032296868588170707,0.006769068066210023,0.809030000948412,0.8692536236569374,0.7960388722635224,0.7172835861519393,0.5757176025139816,0.4798510128502496,0.4035595914773972,0.32723413423338943,0.27459990867490797,0.21923085902825962,0.8130899406205805,0.2649651303680829,-0.01590450864331459,0.6664103622308323,0.3356836680507895,-0.3047542204783311,0.4766280436346728,0.003955012286723529,0.06156627492509767,-0.005889759294642766,0.8336789744624027,0.733049032782233,0.5609002877331781,0.4408324817348127,0.7612184942916507,0.403659753594049,0.799815122799703,0.7767720474323786,0.799815122799703,0.8098638010737749,-0.00730252671168807,0.7260790981316239,-0.00533944725998386,0.011042082645426853,-0.028997031887625833,-0.006526350779337181,0.8183046305983015,0.016075095756546382,0.7960388722635224,-0.016362291810986692,0.7432906211199565,0.02156129078147088,0.430504365839685,0.015386049946528214,-0.04682994506913323,-0.0259644911895075,-0.05096949955845668,0.006474627337604403,-0.04661129478104465,-0.01842190479113968,-0.004552831446769972,-0.0017182976391454951,-0.024576769631243847,-0.06839259800501236,0.1510233076341403,0.4991292052376064,0.22353661454469229,0.009233747060193705,0.048619953834113036,-0.06879886234349789,-0.7431557567629182,0.7294468701935014,0.08151400702221932,-0.07141597207796999,0.10110845542094464,0.22146793225653694,-0.22240462290847177,0.45424035917033384,0.002381879531742553,-0.011057366745412918,0.13234601784145925,-0.14391153155899272,0.16397472010134656,-0.18336254374643643,0.25362299945425687,-0.24914518858501672,0.27608815175479323,-0.2495624050996878,0.7135339779150413,-0.7082894122460481,0.4915184152367017,-0.4958667835411512,0.42064893344110826,-0.5519858532762653,0.5078936672916998,0.0018605133205425403,0.6348738953939458,-0.25427815390917524,0.23892758461503663,0.4167380829797818,0.23036852213719633,-0.21597951248175246,0.31490999839548045,-0.3172142345692852,0.30046973550135825,0.13648513547758936,-0.08871729155090374,0.09677641311941418,0.07254781679488034,-0.051668366587370014,0.05909734633294631,-0.002419948267164102,-0.001518376361196362,0.5751795415205582,0.3728122256652776,-0.04649280195867445,0.007482936367167793,0.029443322222620156,0.015043492682883425,-0.0022762132503712155,-0.0037087849613535993,-0.01365088095455588,0.020223492463044862,-0.047938790791426,-0.0003636279600374366,-0.010242305200400184,-0.025383967645444268,0.02242171476071873,-0.015331394391622238,-0.0029634345683876464,0.005486595827997446,-0.007094542660992108,-0.004073670306098924,0.01894356623372396,0.03025694884898424,0.017118615846380768,0.017020794619449647,0.0248246306073134,-0.007720560748450915,0.007652736652648009,-0.00015104134480939488,-0.00015206771103885256,0.010549827604218106,0.005498473751585308,0.2581659832586584,0.26289734979194235,0.2615692197019163,0.264127865732632,0.1643225530585421,0.16899324477002978,0.6457208548389737,0.5613358092805577,0.7273920930940433,0.6399864224749876,0.14195352269892314,0.14742081540410304,0.7137250558610488,0.6302419982975653,0.6688345226384241,0.5673475330246216,-0.03957110058335047,-0.03224809147515339,0.010650691408406944,0.008144604343396694,-0.059493962921720434,-0.05908802120428251,0.028370692837652704,0.03222061405345974,0.11162929186972702,0.09872679729178518,-0.12827139574040586,-0.11423399111015514,0.20290078607852693,0.18835639863470954,-0.2056529511793383,-0.18898566150938878,0.5037912066281629,0.4348376177722818,-0.013450211149659221,-0.01104754467690591,0.5839048847965773,0.5014313869254375,-0.06452631846916981,-0.05967855218954318
ret_16,0.18084307542664474,0.27102190216450467,0.40889332650014587,0.6195721388521334,1.0,0.6395332822780457,0.3488029954373403,0.231843704951774,0.13766216756573732,-0.029175987068793027,0.14486151512744702,0.1750406452094179,0.32867783706728876,0.17920698062384888,-0.02470390078228166,-0.00924539727696046,-0.0017121084940244099,0.1845226938164678,-0.057732398915261184,0.05778624218281214,-0.05992463654111109,0.10256912591363536,0.001964813248468754,0.03316217862152824,0.2318783626226781,0.39223508148671554,0.5330700914490385,0.19644021760254346,0.04604770508596934,0.0039060731683201516,0.004706976987998186,0.627384269870124,0.7274393286542893,0.835982395714781,0.8477018035640987,0.7313120406302416,0.6870075264684675,0.5492559705988564,0.5028588088975421,0.38629319030772863,0.3491161591345555,0.8834753586965215,0.4531604295240197,-0.025786186175222794,0.7887268312204986,0.5417251576731256,-0.5116332436103391,0.9090531469886416,0.03343039370581457,0.16641775733319994,-0.007653241061050598,0.7642192644513032,0.8341979743166906,0.7231959461042433,0.7438201525991739,0.6328445709282732,-0.056512949189782974,0.6883302508956859,0.7518977221694493,0.6883302508956859,0.8209771550382758,-0.008650411045694827,0.7609340355588502,-0.023835445838970622,0.01017522995176748,-0.06340619676635866,-0.02918942415407801,0.8248396663577517,0.017715499196266218,0.835982395714781,-0.03013026055284193,0.8195444887571253,0.0324008404444905,0.5694166326786695,0.03742299197405959,-0.05853246580985688,-0.05163292091351713,-0.0852074864183521,-0.0021421802846433823,-0.06831736136137309,-0.03191109085015288,-0.023261306667899898,-0.014168176169724848,-0.02099170102470308,-0.0814580770916544,0.09546476487806148,0.28497187398272383,0.29559846996477324,0.0019949844577184703,0.024889800881927097,-0.08163742908008466,-0.6559242809005663,0.6271803376149127,0.29785264087603713,-0.2976639521800775,0.39352091612559964,0.1614246605820215,-0.1626216744356635,0.6516935673875451,0.0005877138756591968,-0.007599673420751449,0.09766633204451489,-0.10595256534826618,0.22902625830537596,-0.25596096553094333,0.16719749972387973,-0.17020361113721133,0.4101403232995196,-0.3855248812335605,0.6512885791051336,-0.6599027006194566,0.6462014675270138,-0.6478167451820223,0.58144390025145,-0.6426424365841217,0.5930031042885368,0.003291179134720344,0.715122289700865,-0.36682305209090615,0.35629278506343726,0.5784213368171911,0.3308468900097856,-0.32059800094553925,0.45252984729561385,-0.44172626133392084,0.4331656013605516,0.19561386652123158,-0.12217106139620898,0.14348568209122178,0.10186804966538857,-0.06107500708705467,0.09098690381764148,0.0048269659291939335,0.001357011538040224,0.7259835622893194,0.5252096385501638,-0.053181953029497304,0.021498839378207978,0.02854670207018957,0.0201486854509905,-0.0003177466048412811,-0.005247203762649146,-0.029850703498336295,0.039987235976563035,-0.05636357824090114,-0.016454348480737718,-0.029978137374936854,-0.032559101414218715,0.03359168780400658,-0.014033894096349803,0.0034058712145222814,-0.020181379840940417,-0.004836475833416292,0.003537159619604897,0.024507566486145792,0.05253080163794143,0.011196979663404813,0.0110929481036044,0.021984172533886598,-0.010857291355370264,0.01080003981971376,-0.00033427470392622435,-4.209511819989652e-05,0.013319598564773702,0.006402890386493735,0.17542488976128057,0.17508123963486424,0.17864717936009142,0.17719081308728105,0.10226569076117387,0.1009004065761047,0.7930555346326362,0.7531734054146241,0.7941077484147482,0.7640758553894142,0.08926474350245579,0.09278965844504333,0.6899606855882537,0.698176054146204,0.6409728539645854,0.6460377710599384,-0.06418256648726367,-0.06056783613709333,0.006638869044467613,0.0037035705545558992,-0.05638050537401658,-0.0573407375372181,0.0306356405430413,0.031275388804116226,0.09462315017016878,0.09468610483486313,-0.10844972059771381,-0.10649967200563563,0.15767567935774743,0.1547516583094115,-0.1610362438199858,-0.15716890003006162,0.6834031513905509,0.6426823949526174,-0.024113426079260637,-0.022444886667707775,0.7482902069423573,0.7085668838947295,-0.07972453718430021,-0.07548853258250406
ret_32,0.12697491011670936,0.18928956258314533,0.2853582230606796,0.42893746036948344,0.6395332822780457,1.0,0.525792360359076,0.34292826376335517,0.1993383636305786,-0.010840122360070788,0.06858842529558538,0.11703835970165061,0.5533653693010542,0.3110779731753658,-0.028377386803031226,-0.009846932408185922,0.0009520714186808246,0.12799784858752672,-0.05135724411735936,0.04862320402938963,-0.050655493791030584,0.06365342779477812,0.0018311654864803972,0.02938748914344203,0.15365295250278918,0.2573927769644792,0.41337557345401915,0.13373582639136078,0.02512070755363268,0.008361041259238023,0.004724002628770187,0.4445674804386802,0.5172442488593035,0.7214235175535034,0.7626363199808563,0.8398054838921463,0.8325553977313467,0.7184387675948203,0.6949003480468652,0.5438364668223883,0.5201355340847311,0.6177674938745954,0.6296012760515297,-0.0346992262562671,0.7804621073070979,0.5610453840117954,-0.5558772289912441,0.651867855057491,0.013919100385955768,0.39871302089018407,0.002520137775052699,0.5808810516237696,0.7978381921920092,0.8417230036994562,0.8976967401277467,0.1685700624090719,-0.08131400627624095,0.444407951578988,0.47900233188352453,0.444407951578988,0.5505421980907752,0.0173271397104537,0.6048591174718307,-0.07303102443767562,-0.010839028964701443,-0.12457539150227884,-0.08290953795366521,0.5521291306948898,-0.04163663422776901,0.7214235175535034,-0.0038291739029668536,0.5675609637714956,-0.0139524937404059,0.719790952107423,0.08363538400482802,-0.08798868703822037,-0.09238169114355993,-0.12398509103571663,-0.028356464672014695,-0.09834248744999707,-0.051956922008144904,-0.07821928817739712,-0.08094693336737438,-0.032595629409714805,-0.10656488819100611,0.059090548751274785,0.18278178731193664,0.3958079488442015,0.001707232679570063,0.010506360243347748,-0.10966148846021957,-0.4575683267679296,0.4219169298811239,0.29330338175796833,-0.28865552522240046,0.3845552383076338,0.10218771711474202,-0.10252112579528425,0.5831929362232254,-0.0031150657940292384,0.002786392369719994,0.06270434017126938,-0.0600374408888128,0.14542823190457627,-0.15418417759931877,0.11422196246073715,-0.12194829095045548,0.5780098447644283,-0.5738916178238854,0.49782609391416516,-0.5069170276740251,0.7096310561677398,-0.7110804360662991,0.7248539532109647,-0.6413217536200421,0.6023012236814982,0.014471434286248438,0.7050599493681226,-0.5267104400075863,0.5433211949858155,0.7264515243580162,0.4449619296337156,-0.43586500827828434,0.640855478626307,-0.5717779915282316,0.6048573798094701,0.28791763205144255,-0.16906664517974918,0.22857290062108837,0.14455641804090175,-0.07087614878171959,0.1445938810043872,0.0050716785999270365,0.0023347786300159396,0.80327960243124,0.7209619273169525,-0.04097499827690735,0.04931656387722429,0.023842353589618948,0.02608497332985153,0.004341432744560508,-0.010167839831464996,-0.042241562906554696,0.05054310052695523,-0.051329874847248616,-0.04496881725161234,-0.048167926581874555,0.003477615248862351,0.04847974139756332,-0.027875116698997296,0.0032919675145011507,-0.01570415683783699,-0.017506847963508525,-0.001213869490000349,0.028088410449163017,0.08179901544720693,0.008858409122176211,0.008772751286850487,0.018479448863855982,-0.012745255422995566,0.01279123104166802,-0.003633855909760177,0.0031930732288988554,0.015245895664722495,0.014589312243782113,0.1222682893716863,0.12158198800253392,0.12347519759628692,0.12244972995238702,0.06424651670146024,0.06287951832211312,0.7833670259501497,0.7702045388323556,0.546565369006835,0.5426577071955787,0.05655320033439245,0.05796740647325475,0.4405847194234767,0.4375083200019362,0.17943937820223582,0.19133965895708005,-0.09712139611726346,-0.09685477569534671,0.00718888022603584,0.0037429331401067187,-0.04999157950586613,-0.05342602968239369,0.028410878704897717,0.029960173720568743,0.059898978563574935,0.059483545068229844,-0.06206292680487011,-0.06088299695356145,0.10004603789996461,0.09935139452931228,-0.10091062328924594,-0.10017492430189662,0.7848753853141639,0.767734967640818,-0.03368938203954509,-0.03255128971260088,0.7650158539084769,0.7512097257720853,-0.1045367690274296,-0.1037746655197387
